crop_name,Latitude,Longitude,status,source_db,database_id
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4778
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4779
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4780
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4781
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4782
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4783
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4784
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4785
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4786
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4787
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4788
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4789
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4790
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4791
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4792
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4793
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4794
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4795
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4796
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4797
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4798
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4799
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4800
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4801
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4802
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4803
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4804
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4805
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4806
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4807
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4808
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4809
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4810
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4811
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4812
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4813
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4814
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4815
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4816
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4817
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4818
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4819
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4820
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4821
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4822
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4823
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4824
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4825
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4826
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4827
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4828
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4829
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4830
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4831
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4832
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4833
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4834
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4835
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4836
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4837
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4838
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4839
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4840
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4841
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4842
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4843
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4844
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4845
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4846
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4847
triticum_turgidum,36.3333,10.3667,G,GBIF,gbif_4848
triticum_turgidum,36.3,10.4167,G,GBIF,gbif_4849
triticum_turgidum,36.3,10.4167,G,GBIF,gbif_4850
triticum_turgidum,36.3,10.4167,G,GBIF,gbif_4851
triticum_turgidum,36.15,10.4167,G,GBIF,gbif_4852
triticum_turgidum,36.15,10.4167,G,GBIF,gbif_4853
triticum_turgidum,36.15,10.4167,G,GBIF,gbif_4854
triticum_turgidum,36.15,10.4167,G,GBIF,gbif_4855
triticum_turgidum,36.15,10.4167,G,GBIF,gbif_4856
triticum_turgidum,36.15,10.4167,G,GBIF,gbif_4857
triticum_turgidum,36.15,10.4167,G,GBIF,gbif_4858
triticum_turgidum,36.15,10.4167,G,GBIF,gbif_4859
triticum_turgidum,36.15,10.4167,G,GBIF,gbif_4860
triticum_turgidum,36.15,10.4167,G,GBIF,gbif_4861
triticum_turgidum,36.15,10.4167,G,GBIF,gbif_4862
triticum_turgidum,36.15,10.4167,G,GBIF,gbif_4863
triticum_turgidum,36.15,10.4167,G,GBIF,gbif_4864
triticum_turgidum,36.15,10.4167,G,GBIF,gbif_4865
triticum_turgidum,36.15,10.4167,G,GBIF,gbif_4866
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4867
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4868
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4869
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4870
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4871
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4872
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4873
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4874
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4875
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4876
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4877
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4878
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4879
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4880
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4881
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4882
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4883
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4884
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4885
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4886
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4887
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4888
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4889
triticum_turgidum,35.9667,10.4833,G,GBIF,gbif_4890
triticum_turgidum,36.45,10.5,G,GBIF,gbif_4891
triticum_turgidum,36.45,10.5,G,GBIF,gbif_4892
triticum_turgidum,36.45,10.5,G,GBIF,gbif_4893
triticum_turgidum,36.45,10.5,G,GBIF,gbif_4894
triticum_turgidum,36.45,10.5,G,GBIF,gbif_4895
triticum_turgidum,36.45,10.5,G,GBIF,gbif_4896
triticum_turgidum,36.45,10.5,G,GBIF,gbif_4897
triticum_turgidum,36.45,10.5,G,GBIF,gbif_4898
triticum_turgidum,36.45,10.5,G,GBIF,gbif_4899
triticum_turgidum,36.45,10.5,G,GBIF,gbif_4900
triticum_turgidum,36.45,10.5,G,GBIF,gbif_4901
triticum_turgidum,35.1833,10.6667,G,GBIF,gbif_4902
triticum_turgidum,35.1833,10.6667,G,GBIF,gbif_4903
triticum_turgidum,35.1833,10.6667,G,GBIF,gbif_4904
triticum_turgidum,35.1833,10.6667,G,GBIF,gbif_4905
triticum_turgidum,35.1833,10.6667,G,GBIF,gbif_4906
triticum_turgidum,35.1833,10.6667,G,GBIF,gbif_4907
triticum_turgidum,35.1833,10.6667,G,GBIF,gbif_4908
triticum_turgidum,35.1833,10.6667,G,GBIF,gbif_4909
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4910
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4911
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4912
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4913
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4914
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4915
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4916
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4917
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4918
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4919
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4920
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4921
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4922
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4923
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4924
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4925
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4926
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4927
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4928
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4929
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4930
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4931
triticum_turgidum,34.8833,10.0833,G,GBIF,gbif_4932
triticum_turgidum,34.6667,10.05,G,GBIF,gbif_4934
triticum_turgidum,34.6667,10.05,G,GBIF,gbif_4935
triticum_turgidum,34.6667,10.05,G,GBIF,gbif_4936
triticum_turgidum,34.6667,10.05,G,GBIF,gbif_4937
triticum_turgidum,34.6667,10.05,G,GBIF,gbif_4938
triticum_turgidum,34.6667,10.05,G,GBIF,gbif_4939
triticum_turgidum,34.6667,10.05,G,GBIF,gbif_4940
triticum_turgidum,34.6667,10.05,G,GBIF,gbif_4941
triticum_turgidum,34.6667,10.05,G,GBIF,gbif_4942
triticum_turgidum,34.6667,10.05,G,GBIF,gbif_4943
triticum_turgidum,34.6667,10.05,G,GBIF,gbif_4944
triticum_turgidum,34.6667,10.05,G,GBIF,gbif_4945
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4946
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4947
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4948
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4949
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4950
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4951
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4952
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4953
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4954
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4955
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4956
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4957
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4958
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4959
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4960
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4961
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4962
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4963
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4964
triticum_turgidum,34.8,10.1,G,GBIF,gbif_4965
triticum_turgidum,34.75,10.05,G,GBIF,gbif_4966
triticum_turgidum,34.75,10.05,G,GBIF,gbif_4967
triticum_turgidum,34.6667,10.1667,G,GBIF,gbif_4968
triticum_turgidum,34.6667,10.1667,G,GBIF,gbif_4969
triticum_turgidum,34.6667,10.1667,G,GBIF,gbif_4970
triticum_turgidum,34.6667,10.1667,G,GBIF,gbif_4971
triticum_turgidum,34.6667,10.1667,G,GBIF,gbif_4972
triticum_turgidum,34.6667,10.1667,G,GBIF,gbif_4973
triticum_turgidum,34.6667,10.1667,G,GBIF,gbif_4974
triticum_turgidum,34.6667,10.1667,G,GBIF,gbif_4975
triticum_turgidum,34.6667,10.1667,G,GBIF,gbif_4976
triticum_turgidum,34.6667,10.1667,G,GBIF,gbif_4977
triticum_turgidum,34.6667,10.1667,G,GBIF,gbif_4978
triticum_turgidum,34.6667,10.1667,G,GBIF,gbif_4979
triticum_turgidum,34.6833,10.4,G,GBIF,gbif_4980
triticum_turgidum,34.6833,10.4,G,GBIF,gbif_4981
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4982
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4983
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4984
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4985
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4986
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4987
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4988
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4989
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4990
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4991
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4992
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4993
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4994
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4995
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4996
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4997
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4998
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_4999
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_5000
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_5001
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_5002
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_5003
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_5004
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_5005
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_5006
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_5007
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_5008
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_5009
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_5010
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_5011
triticum_turgidum,35.0333,10.9,G,GBIF,gbif_5012
triticum_turgidum,35,10.85,G,GBIF,gbif_5013
triticum_turgidum,35,10.85,G,GBIF,gbif_5014
triticum_turgidum,35,10.85,G,GBIF,gbif_5015
triticum_turgidum,35,10.85,G,GBIF,gbif_5016
triticum_turgidum,35,10.85,G,GBIF,gbif_5017
triticum_turgidum,35,10.85,G,GBIF,gbif_5018
triticum_turgidum,35,10.85,G,GBIF,gbif_5019
triticum_turgidum,35,10.85,G,GBIF,gbif_5020
triticum_turgidum,35,10.85,G,GBIF,gbif_5021
triticum_turgidum,35,10.85,G,GBIF,gbif_5022
triticum_turgidum,35,10.85,G,GBIF,gbif_5023
triticum_turgidum,35,10.85,G,GBIF,gbif_5024
triticum_turgidum,35,10.85,G,GBIF,gbif_5025
triticum_turgidum,35,10.85,G,GBIF,gbif_5026
triticum_turgidum,35,10.85,G,GBIF,gbif_5027
triticum_turgidum,35,10.85,G,GBIF,gbif_5028
triticum_turgidum,35,10.85,G,GBIF,gbif_5029
triticum_turgidum,35,10.85,G,GBIF,gbif_5030
triticum_turgidum,35,10.85,G,GBIF,gbif_5031
triticum_turgidum,35,10.85,G,GBIF,gbif_5032
triticum_turgidum,34.8,10.1,G,GBIF,gbif_5033
triticum_turgidum,35,10.85,G,GBIF,gbif_5034
triticum_turgidum,35,10.85,G,GBIF,gbif_5035
triticum_turgidum,35,10.85,G,GBIF,gbif_5036
triticum_turgidum,35,10.85,G,GBIF,gbif_5037
triticum_turgidum,35,10.85,G,GBIF,gbif_5038
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5057
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5058
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5059
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5060
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5061
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5062
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5063
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5064
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5065
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5066
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5067
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5068
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5069
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5070
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5071
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5072
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5073
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5074
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5075
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5076
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5077
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5078
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5079
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5080
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5081
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5082
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5083
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5084
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5085
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5086
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5087
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5088
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5089
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5090
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5091
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5092
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5093
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5094
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5095
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5096
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5097
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5098
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5099
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5100
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5101
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5102
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5103
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5104
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5105
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5106
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5107
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5108
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5109
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5110
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5111
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5112
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5113
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5114
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5115
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5116
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5117
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5118
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5119
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5120
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5121
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5122
triticum_turgidum,33.4833,10.9667,G,GBIF,gbif_5123
triticum_turgidum,33.6667,10.3,G,GBIF,gbif_5124
triticum_turgidum,33.6667,10.3,G,GBIF,gbif_5125
triticum_turgidum,33.6667,10.3,G,GBIF,gbif_5126
triticum_turgidum,33.6667,10.3,G,GBIF,gbif_5127
triticum_turgidum,33.6667,10.3,G,GBIF,gbif_5128
triticum_turgidum,33.6667,10.3,G,GBIF,gbif_5129
triticum_turgidum,33.6667,10.3,G,GBIF,gbif_5130
triticum_turgidum,33.6667,10.3,G,GBIF,gbif_5131
triticum_turgidum,33.6667,10.3,G,GBIF,gbif_5132
triticum_turgidum,33.6667,10.3,G,GBIF,gbif_5133
triticum_turgidum,33.6667,10.3,G,GBIF,gbif_5134
triticum_turgidum,33.7,10.1833,G,GBIF,gbif_5135
triticum_turgidum,33.7,10.1833,G,GBIF,gbif_5136
triticum_turgidum,33.7,10.1833,G,GBIF,gbif_5137
triticum_turgidum,33.7,10.1833,G,GBIF,gbif_5138
triticum_turgidum,33.7,10.1833,G,GBIF,gbif_5139
triticum_turgidum,33.7,10.1833,G,GBIF,gbif_5140
triticum_turgidum,33.7,10.1833,G,GBIF,gbif_5141
triticum_turgidum,33.7,10.1833,G,GBIF,gbif_5142
triticum_turgidum,33.7,10.1833,G,GBIF,gbif_5143
triticum_turgidum,33.7,10.1833,G,GBIF,gbif_5144
triticum_turgidum,33.7,10.1833,G,GBIF,gbif_5145
triticum_turgidum,33.5333,10.15,G,GBIF,gbif_5146
triticum_turgidum,33.5333,10.15,G,GBIF,gbif_5147
triticum_turgidum,33.5333,10.15,G,GBIF,gbif_5148
triticum_turgidum,33.5333,10.15,G,GBIF,gbif_5149
triticum_turgidum,34.25,8.78332,G,GBIF,gbif_5150
triticum_turgidum,34.25,8.78332,G,GBIF,gbif_5151
triticum_turgidum,34.25,8.78332,G,GBIF,gbif_5152
triticum_turgidum,34.25,8.78332,G,GBIF,gbif_5153
triticum_turgidum,34.25,8.78332,G,GBIF,gbif_5154
triticum_turgidum,34.25,8.78332,G,GBIF,gbif_5155
triticum_turgidum,34.25,8.78332,G,GBIF,gbif_5156
triticum_turgidum,34.25,8.78332,G,GBIF,gbif_5157
triticum_turgidum,34.25,8.78332,G,GBIF,gbif_5158
triticum_turgidum,34.3333,8.75,G,GBIF,gbif_5159
triticum_turgidum,34.3333,8.75,G,GBIF,gbif_5160
triticum_turgidum,35.1333,8.81667,G,GBIF,gbif_5161
triticum_turgidum,35.1333,8.81667,G,GBIF,gbif_5162
triticum_turgidum,35.1333,8.81667,G,GBIF,gbif_5163
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5164
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5165
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5166
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5167
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5168
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5169
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5170
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5171
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5172
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5173
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5174
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5175
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5176
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5177
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5178
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5179
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5180
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5181
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5182
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5183
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5184
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5185
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5186
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5187
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5188
triticum_turgidum,36.2667,8.53332,G,GBIF,gbif_5189
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5290
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5291
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5292
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5293
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5294
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5295
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5296
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5297
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5298
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5299
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5300
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5301
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5302
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5303
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5304
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5305
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5306
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5307
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5308
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5309
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5310
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5311
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5312
triticum_turgidum,35.85,8.46667,G,GBIF,gbif_5313
triticum_turgidum,35.9667,8.58333,G,GBIF,gbif_5314
triticum_turgidum,35.9667,8.58333,G,GBIF,gbif_5315
triticum_turgidum,35.9667,8.58333,G,GBIF,gbif_5316
triticum_turgidum,35.9667,8.58333,G,GBIF,gbif_5317
triticum_turgidum,35.9667,8.58333,G,GBIF,gbif_5318
triticum_turgidum,35.9667,8.58333,G,GBIF,gbif_5319
triticum_turgidum,35.9667,8.58333,G,GBIF,gbif_5320
triticum_turgidum,35.9667,8.58333,G,GBIF,gbif_5321
triticum_turgidum,35.9667,8.58333,G,GBIF,gbif_5322
triticum_turgidum,35.9667,8.58333,G,GBIF,gbif_5323
triticum_turgidum,35.9667,8.58333,G,GBIF,gbif_5324
triticum_turgidum,35.9667,8.58333,G,GBIF,gbif_5325
triticum_turgidum,35.9667,8.58333,G,GBIF,gbif_5326
triticum_turgidum,35.9667,8.58333,G,GBIF,gbif_5327
triticum_turgidum,35.9667,8.58333,G,GBIF,gbif_5328
